EmpID,Name,Dept,Salary,JoiningDate,PerformanceScore
556,Bob Jr.,Marketing,60521.06,invalid_date,2.0
557,Eve III,Marketing,100668.11,invalid_date,1.0
558,David Jr.,Sales,58632.84,2021-07-01,2.0
559,Frank,Finance,91367.95,2019-05-23,
560,Grace,HR,87178.43,2019-05-23,2.0
561,Frank Jr.,,96813.4,2020-01-15,2.0
562,Charlie III,HR,43710.63,2020-01-15,2.0
563,Charlie Sr.,IT,85002.37,2021-07-01,4.0
564,Alice Jr.,Marketing,86701.66,2018-03-12,5.0
565,Charlie,IT,103915.84,2018-03-12,4.0
566,Eve,HR,59589.03,2021-07-01,1.0
567,Frank Sr.,Finance,39726.54,invalid_date,10.0
568,Frank Jr.,Finance,87786.12,2018-03-12,1.0
569,Frank Sr.,Marketing,119341.62,,
570,Alice,,,2021-07-01,1.0
571,Charlie,IT,45382.24,2020-01-15,5.0
572,Alice Sr.,Marketing,54449.65,2020-01-15,
573,Frank Jr.,Finance,71553.98,invalid_date,1.0
574,Alice Jr.,,45293.34,2021-07-01,10.0
575,Frank Jr.,IT,44744.46,invalid_date,3.0
576,Charlie III,Sales,58139.38,2018-03-12,1.0
577,Eve Sr.,,58703.09,2019-05-23,2.0
578,Alice,Marketing,101538.27,2018-03-12,
579,David Jr.,Finance,38128.61,invalid_date,
580,Charlie Jr.,Finance,115794.73,2019-05-23,
581,Frank Jr.,IT,92096.34,2021-07-01,
582,Alice,IT,81557.7,2019-05-23,1.0
583,Eve,HR,96323.97,2018-03-12,4.0
584,Bob,Marketing,59062.57,,4.0
585,David Sr.,Marketing,76704.44,2021-07-01,5.0
586,Eve Jr.,IT,39927.86,2018-03-12,2.0
587,Frank,,92072.65,2019-05-23,
588,Frank,Finance,112699.85,invalid_date,10.0
589,Frank,Finance,58077.34,2021-07-01,10.0
590,Alice Sr.,IT,45252.41,invalid_date,10.0
591,Alice III,Finance,49347.12,,2.0
592,Bob,IT,69065.58,2019-05-23,3.0
593,David,Finance,,,2.0
594,Eve Jr.,HR,47609.4,2020-01-15,
595,Charlie,HR,47631.38,invalid_date,10.0
596,Alice III,IT,68945.48,2019-05-23,10.0
597,Bob,Marketing,30386.92,2019-05-23,2.0
598,David,Sales,47944.54,,10.0
599,David,IT,67466.08,2021-07-01,
600,Alice Jr.,Finance,56295.04,,
601,David,HR,119608.44,2020-01-15,3.0
602,Alice Jr.,,94115.62,2018-03-12,1.0
603,Alice,Sales,50506.51,2021-07-01,10.0
604,David III,Finance,88782.3,2021-07-01,5.0
605,Bob Sr.,Marketing,106445.96,2021-07-01,5.0
606,Alice Jr.,Marketing,114585.44,invalid_date,3.0
607,Charlie III,Marketing,37279.17,,5.0
608,Charlie III,HR,106985.14,2021-07-01,4.0
609,Frank III,Finance,30682.22,invalid_date,4.0
610,Frank Jr.,IT,76052.64,2020-01-15,
611,Frank,HR,41267.75,,
612,David Sr.,HR,45541.69,,3.0
613,David III,HR,60593.1,,5.0
614,Eve Jr.,,79318.61,2020-01-15,4.0
615,Grace Sr.,Sales,92552.31,2019-05-23,4.0
616,Alice,Finance,86463.12,2021-07-01,4.0
617,Bob,,86556.47,,1.0
618,Eve Sr.,,71001.76,,3.0
619,Eve,Finance,91784.45,2019-05-23,2.0
620,Charlie Sr.,,114553.77,,1.0
621,Bob III,IT,85864.08,2018-03-12,4.0
622,Bob,Marketing,44943.24,invalid_date,5.0
623,Alice,Sales,54041.41,invalid_date,2.0
624,David,Marketing,31325.35,invalid_date,2.0
625,Bob Jr.,Sales,44280.49,invalid_date,10.0
626,Grace Sr.,Sales,95284.77,2018-03-12,3.0
627,Charlie,IT,116074.17,2020-01-15,3.0
628,Alice Jr.,IT,67427.66,,5.0
629,Alice,IT,61686.78,2020-01-15,1.0
630,Grace Sr.,Finance,92034.87,2021-07-01,
631,Bob,Marketing,36649.0,2019-05-23,4.0
632,Grace,Sales,100311.66,2021-07-01,4.0
633,Grace Jr.,IT,103811.07,2021-07-01,
634,Alice Jr.,IT,40749.9,2019-05-23,3.0
635,Charlie Jr.,HR,55664.02,2020-01-15,3.0
636,Charlie,Sales,48989.91,2020-01-15,1.0
637,David Sr.,IT,48115.94,invalid_date,10.0
638,David Sr.,IT,113706.67,2018-03-12,1.0
639,Bob III,IT,108750.69,2021-07-01,4.0
640,Grace,HR,102005.73,,1.0
641,David III,Sales,102101.28,2021-07-01,
642,Eve III,,75009.05,2020-01-15,2.0
643,Alice,IT,109565.5,2021-07-01,2.0
644,Bob Jr.,Sales,93495.65,2019-05-23,5.0
645,Grace,Finance,104300.5,,4.0
646,Bob Sr.,HR,64270.05,2018-03-12,5.0
647,Charlie Sr.,Sales,64634.91,2018-03-12,2.0
648,Alice Jr.,Finance,43781.37,invalid_date,3.0
649,Grace Sr.,IT,109360.64,invalid_date,2.0
650,Charlie,Finance,32069.41,invalid_date,4.0
651,David,Marketing,111214.36,2020-01-15,10.0
652,Charlie Jr.,HR,33703.83,,4.0
653,Bob III,HR,49916.26,2018-03-12,
654,Eve,,95416.17,2018-03-12,4.0
655,Eve Sr.,HR,53385.93,2018-03-12,10.0
656,Frank,Sales,57255.11,2021-07-01,5.0
657,David III,Sales,88213.82,2020-01-15,5.0
658,Bob III,,63476.05,2019-05-23,
659,Charlie Jr.,Marketing,110917.1,2020-01-15,3.0
660,Frank,Sales,80882.94,2021-07-01,2.0
661,Alice Sr.,HR,113117.13,2020-01-15,2.0
662,Grace,Finance,76846.84,2019-05-23,4.0
663,Grace,Sales,86420.63,,4.0
664,David III,,58833.9,2020-01-15,1.0
665,David Sr.,Finance,106587.47,2018-03-12,
666,Frank III,Finance,60501.96,2020-01-15,4.0
667,Eve Sr.,Sales,47526.36,2020-01-15,3.0
668,Bob,,118472.36,invalid_date,2.0
669,David,,42792.84,2019-05-23,4.0
670,Charlie,Marketing,96263.68,invalid_date,1.0
671,Eve Sr.,HR,35090.24,,2.0
672,Grace Sr.,Finance,37741.29,2019-05-23,10.0
673,Eve III,Finance,98717.9,,2.0
674,Eve III,Finance,57667.86,2021-07-01,1.0
675,Grace III,Finance,85675.77,invalid_date,2.0
676,David,Marketing,109133.01,,2.0
677,David Jr.,HR,,2021-07-01,1.0
678,David Jr.,,49416.21,invalid_date,1.0
679,Grace,HR,91488.18,2021-07-01,4.0
680,Bob Sr.,Finance,32308.35,2021-07-01,2.0
681,Grace Jr.,IT,50300.31,,3.0
682,Eve Jr.,,,,10.0
683,Frank,HR,53678.62,,3.0
684,Alice,,94592.05,2018-03-12,3.0
685,Charlie Jr.,,39336.39,2021-07-01,4.0
686,David,,107821.12,2020-01-15,10.0
687,Frank,Finance,55105.16,2018-03-12,
688,Eve,IT,62235.64,,1.0
689,Bob III,HR,118605.47,2021-07-01,4.0
690,Bob Jr.,IT,43497.75,2021-07-01,1.0
691,Grace Sr.,Marketing,100323.56,invalid_date,5.0
692,Charlie Sr.,,119858.95,2018-03-12,3.0
693,Alice Sr.,,32907.04,2020-01-15,10.0
694,Grace Jr.,Marketing,64111.56,,3.0
695,Eve III,IT,55298.68,2020-01-15,2.0
696,Alice,Sales,105330.97,2020-01-15,
697,Eve Jr.,Marketing,63661.3,invalid_date,
698,Alice Jr.,Sales,119481.22,invalid_date,4.0
699,Bob III,HR,37440.68,2021-07-01,10.0
700,Charlie,Finance,64830.96,2021-07-01,2.0
701,Frank Sr.,,61850.66,2021-07-01,1.0
702,Frank,HR,103741.06,2019-05-23,2.0
703,Bob,Finance,94565.85,2018-03-12,10.0
704,Frank III,HR,108783.5,2020-01-15,3.0
705,Eve,,61896.93,invalid_date,2.0
706,Charlie III,Finance,73107.74,2019-05-23,10.0
707,Bob,HR,112820.52,2018-03-12,
708,Bob,,65991.03,2019-05-23,
709,David III,,54857.28,invalid_date,4.0
710,Charlie III,IT,59935.72,2019-05-23,1.0
711,Frank,,112983.74,,3.0
712,Alice Jr.,,31128.62,2021-07-01,2.0
713,Bob,HR,89499.58,2019-05-23,
714,Charlie III,HR,107159.95,2018-03-12,2.0
715,Charlie,Sales,65604.35,invalid_date,5.0
716,David,Finance,105514.51,2021-07-01,10.0
717,David III,IT,39460.98,2020-01-15,3.0
718,Charlie Jr.,Finance,76256.94,2021-07-01,3.0
719,Alice Sr.,HR,105674.67,invalid_date,3.0
720,Frank Sr.,HR,70659.09,2018-03-12,1.0
721,Frank Sr.,IT,95403.44,2019-05-23,10.0
722,Eve Jr.,Sales,97623.79,2020-01-15,10.0
723,Bob Jr.,Marketing,81504.08,2018-03-12,
724,Grace Sr.,,65360.25,invalid_date,2.0
725,Charlie Sr.,HR,115516.34,2018-03-12,2.0
726,Grace III,,53273.76,2021-07-01,2.0
727,Bob III,IT,99063.24,invalid_date,5.0
728,Alice Jr.,Marketing,92420.08,2020-01-15,2.0
729,Frank,Finance,38132.02,,4.0
730,David,Sales,93916.27,invalid_date,5.0
731,Frank,HR,39633.53,2019-05-23,3.0
732,Charlie III,Sales,34422.0,2020-01-15,10.0
733,Alice,Finance,96272.29,2020-01-15,10.0
734,Eve,Sales,95486.19,2018-03-12,3.0
735,Grace,IT,30804.96,2020-01-15,2.0
736,David Jr.,HR,37147.48,2020-01-15,10.0
737,Grace Jr.,Marketing,59929.19,2019-05-23,4.0
738,Grace,Finance,100614.92,2020-01-15,
739,Eve,,75911.85,2018-03-12,5.0
740,Alice Sr.,IT,94336.06,,2.0
741,Bob,,47189.77,2018-03-12,4.0
742,Eve,Finance,110253.51,,1.0
743,Grace,Finance,119390.82,2018-03-12,4.0
744,Bob,IT,38078.81,2020-01-15,2.0
745,David III,HR,61543.62,2021-07-01,2.0
746,Eve Sr.,Finance,91250.29,2021-07-01,4.0
747,Alice Sr.,HR,64309.73,2021-07-01,1.0
748,Eve Jr.,Marketing,44655.57,2018-03-12,1.0
749,Eve,HR,52315.57,,2.0
750,Frank III,IT,79717.48,2019-05-23,3.0
751,Bob Jr.,IT,35357.11,2021-07-01,
752,Frank Jr.,Sales,65779.72,invalid_date,5.0
753,Grace Sr.,Sales,94297.29,2018-03-12,5.0
754,Charlie,HR,,2020-01-15,5.0
755,Charlie III,Marketing,118477.45,2019-05-23,10.0
756,Charlie,Finance,85273.83,2020-01-15,
757,Charlie,IT,105814.18,2021-07-01,
758,Eve,Sales,,invalid_date,
759,David Jr.,,30412.23,2018-03-12,5.0
760,Frank III,,96216.27,,4.0
761,Eve Jr.,HR,110979.89,2021-07-01,2.0
762,Grace III,IT,44976.98,2019-05-23,10.0
763,David Jr.,,114047.62,2020-01-15,4.0
764,Alice,,50347.94,2018-03-12,10.0
765,Bob Sr.,,117712.65,2019-05-23,10.0
766,Alice Jr.,Marketing,68502.91,2018-03-12,
767,Bob Sr.,Finance,98983.42,invalid_date,4.0
768,Eve Jr.,HR,85170.77,2019-05-23,10.0
769,Frank,HR,82532.18,2020-01-15,1.0
770,David,HR,30585.0,2020-01-15,2.0
771,Frank Jr.,,68467.34,2018-03-12,1.0
772,Eve Jr.,IT,,invalid_date,10.0
773,Bob,IT,106701.75,2020-01-15,10.0
774,David Sr.,Sales,30462.2,2020-01-15,4.0
775,Eve,,,2019-05-23,
776,Bob,,84532.36,invalid_date,1.0
777,Grace,Marketing,85391.65,2021-07-01,2.0
778,Charlie,Finance,109543.81,invalid_date,4.0
779,Bob III,Finance,40744.49,2018-03-12,2.0
780,David III,Finance,61410.85,2020-01-15,1.0
781,Frank III,HR,74844.99,invalid_date,10.0
782,Frank Sr.,IT,88821.88,2019-05-23,2.0
783,Grace III,HR,55565.46,2020-01-15,10.0
784,Eve Sr.,,92831.91,2021-07-01,
785,Grace Sr.,Finance,112760.7,2021-07-01,1.0
786,David,Sales,108937.56,2018-03-12,
787,Charlie,,48622.73,,10.0
788,Alice,HR,79647.56,2021-07-01,
789,Alice III,Sales,36266.99,2019-05-23,3.0
790,Frank,IT,106657.58,2019-05-23,4.0
791,Frank,HR,117408.52,2018-03-12,1.0
792,Alice Sr.,,,invalid_date,2.0
793,David III,Sales,44162.05,2020-01-15,5.0
794,David Jr.,Sales,113537.31,2018-03-12,
795,David Sr.,Marketing,60726.3,2021-07-01,5.0
796,Charlie Sr.,,92261.58,2021-07-01,1.0
797,Charlie Sr.,,49607.91,2019-05-23,2.0
798,Charlie III,Marketing,91778.72,,1.0
799,David Jr.,Finance,51654.9,2019-05-23,5.0
800,Grace III,Marketing,113999.18,2020-01-15,10.0
801,David,HR,52924.1,2020-01-15,1.0
802,David Sr.,IT,34378.08,2020-01-15,
803,Bob,HR,59845.01,2018-03-12,5.0
804,Grace Sr.,Finance,107362.57,2019-05-23,1.0
805,David Jr.,Sales,59961.02,2019-05-23,
806,Bob Sr.,Marketing,75354.06,invalid_date,3.0
807,Frank III,Sales,76655.59,2019-05-23,2.0
808,Grace Sr.,Marketing,109685.98,,5.0
809,Alice Sr.,Sales,39433.36,2021-07-01,10.0
810,Charlie Jr.,Sales,95233.08,2021-07-01,
811,Charlie Jr.,,41869.77,2018-03-12,5.0
812,David Jr.,IT,111885.37,2021-07-01,2.0
813,Grace III,Finance,96580.23,2021-07-01,2.0
814,Charlie,HR,69277.42,invalid_date,3.0
815,Frank III,HR,51615.23,,2.0
816,Grace,Marketing,50939.57,2020-01-15,1.0
817,David III,,39080.2,2021-07-01,4.0
818,David,IT,,invalid_date,4.0
819,Alice,Finance,31348.42,2020-01-15,2.0
820,Eve,IT,99858.16,,3.0
821,Frank,Finance,96025.84,2020-01-15,4.0
822,Bob,Finance,33439.11,invalid_date,2.0
823,Eve Jr.,IT,55915.87,2021-07-01,10.0
824,Frank Sr.,IT,93078.02,2018-03-12,2.0
825,Alice,,87145.73,2019-05-23,1.0
826,Frank,IT,40150.73,2018-03-12,
827,Charlie,Finance,113329.36,2020-01-15,4.0
828,Grace Sr.,HR,43350.84,2018-03-12,
829,Frank Jr.,HR,42808.08,2021-07-01,1.0
830,Bob Jr.,Marketing,57437.19,,4.0
831,Grace III,Finance,112854.51,2021-07-01,
832,Bob Jr.,,36988.29,invalid_date,10.0
833,Frank Sr.,Finance,52345.84,invalid_date,4.0
834,Alice,Finance,97767.47,2018-03-12,4.0
835,David Jr.,Sales,85219.33,2021-07-01,2.0
836,Alice,,82081.37,2019-05-23,10.0
837,Bob,Finance,54694.24,,5.0
838,Charlie Sr.,HR,53913.65,invalid_date,
839,David Sr.,Sales,103788.84,invalid_date,2.0
840,Alice,Finance,31627.37,2019-05-23,4.0
841,Frank Jr.,Marketing,39610.25,2021-07-01,1.0
842,Frank Sr.,Finance,78443.75,invalid_date,2.0
843,Eve,,102526.8,2019-05-23,5.0
844,Charlie Sr.,,77245.38,2019-05-23,
845,Alice,Sales,93878.85,2020-01-15,10.0
846,Alice Jr.,HR,36530.76,2018-03-12,4.0
847,Eve,Sales,114485.67,2021-07-01,
848,Charlie,Sales,60428.39,,3.0
849,Grace III,Sales,,invalid_date,10.0
850,Alice Jr.,Finance,89447.86,2018-03-12,4.0
851,Eve III,IT,34551.7,2021-07-01,3.0
852,David Sr.,Finance,,2021-07-01,5.0
853,Bob,Marketing,57068.36,invalid_date,
854,Frank,IT,71954.62,2020-01-15,3.0
855,Eve Jr.,Marketing,109315.52,,4.0
856,Grace Jr.,Finance,82252.25,2018-03-12,10.0
857,Frank,,45267.78,2018-03-12,3.0
858,Grace,HR,98893.71,2020-01-15,2.0
859,David Jr.,IT,78015.29,2020-01-15,5.0
860,Frank,,76283.41,2021-07-01,10.0
861,Alice Sr.,Sales,47811.07,,3.0
862,Alice,HR,115502.74,invalid_date,
863,Grace,Sales,50073.73,,
864,Alice,Sales,35881.47,2020-01-15,3.0
865,Grace III,Sales,108544.16,2018-03-12,3.0
866,Bob III,Marketing,101502.58,2019-05-23,1.0
867,Grace,,60518.93,2021-07-01,1.0
868,Frank,Sales,91809.19,2021-07-01,2.0
869,Alice,Finance,77418.49,invalid_date,10.0
870,Bob III,HR,82925.21,2021-07-01,4.0
871,Eve Sr.,Marketing,41622.45,2018-03-12,
872,Frank Sr.,,110135.11,2019-05-23,10.0
873,Charlie III,,80574.52,2018-03-12,3.0
874,Bob,IT,100542.52,2021-07-01,4.0
875,Eve,Finance,83370.16,2018-03-12,3.0
876,Frank III,HR,70125.4,2018-03-12,2.0
877,David,Sales,110291.52,2019-05-23,4.0
878,Alice III,HR,65358.31,invalid_date,2.0
879,David Sr.,Finance,81577.67,2020-01-15,4.0
880,Alice,HR,43827.36,invalid_date,3.0
881,Grace,Marketing,64806.97,invalid_date,4.0
882,Bob,HR,69511.27,2021-07-01,4.0
883,David Sr.,Marketing,49718.67,2018-03-12,1.0
884,Eve Jr.,HR,79945.56,2018-03-12,2.0
885,David,IT,70983.3,2019-05-23,5.0
886,Bob,Marketing,34720.72,2020-01-15,2.0
887,Bob,,71724.25,2018-03-12,10.0
888,Grace Sr.,,55724.81,2020-01-15,1.0
889,Charlie III,IT,78790.14,2021-07-01,1.0
890,Bob Jr.,Sales,59983.74,2021-07-01,2.0
891,Frank Sr.,Marketing,87993.03,invalid_date,1.0
892,Frank III,IT,38338.7,invalid_date,4.0
893,Charlie Sr.,Marketing,95071.81,,
894,Grace Jr.,IT,63143.6,2018-03-12,3.0
895,Eve,IT,80298.14,,5.0
896,Eve Jr.,Marketing,49976.52,,2.0
897,Alice Jr.,,67773.98,2020-01-15,1.0
898,Grace,HR,119815.1,,
899,Alice,Sales,51065.03,2020-01-15,5.0
900,Bob Jr.,Marketing,113680.41,2021-07-01,10.0
901,Charlie Jr.,,98600.33,2021-07-01,10.0
902,Alice Jr.,Sales,82653.24,2019-05-23,5.0
903,Grace,,81064.83,,
904,Charlie Sr.,,99699.55,2020-01-15,4.0
905,Frank Jr.,HR,,2021-07-01,1.0
906,Charlie Sr.,Finance,80311.58,,5.0
907,Grace III,IT,48725.51,,5.0
908,Alice Jr.,,113518.11,2018-03-12,
909,Alice III,Marketing,76499.49,,2.0
910,Charlie Jr.,HR,119775.94,2020-01-15,5.0
911,David III,,96915.25,invalid_date,2.0
912,Frank,,,2018-03-12,5.0
913,Bob,IT,61944.2,2021-07-01,
914,Frank III,Finance,103535.24,2020-01-15,3.0
915,Charlie,Marketing,112439.85,invalid_date,3.0
916,Alice III,,32238.71,2020-01-15,5.0
917,Grace,Marketing,109889.79,2020-01-15,2.0
918,Charlie,Marketing,71304.9,,5.0
919,Bob,Marketing,84468.29,2019-05-23,5.0
920,Frank III,,47470.78,2018-03-12,2.0
921,David Sr.,Sales,88352.09,2018-03-12,1.0
922,Alice,Marketing,51393.07,2020-01-15,
923,David Jr.,Marketing,34220.28,2018-03-12,2.0
924,Eve Sr.,Finance,56896.85,,1.0
925,Bob Jr.,IT,82265.11,2019-05-23,3.0
926,David Jr.,Finance,38431.01,2021-07-01,4.0
927,Grace III,,84012.13,2018-03-12,1.0
928,Charlie Sr.,Marketing,75079.41,2019-05-23,1.0
929,Alice Sr.,,50009.73,invalid_date,
930,Bob,IT,98952.98,2019-05-23,
931,David III,Marketing,56545.85,,
932,Alice Jr.,Finance,61218.03,,4.0
933,Grace Sr.,Finance,47940.92,2021-07-01,2.0
934,Frank,Marketing,,2021-07-01,3.0
935,Eve Jr.,HR,37052.4,2020-01-15,3.0
936,Bob III,Marketing,116754.6,2019-05-23,3.0
937,Charlie,,57421.79,,2.0
938,Alice III,,70034.55,,10.0
939,Bob III,HR,,,10.0
940,Alice,,89765.03,2018-03-12,5.0
941,Frank,Sales,65894.45,2019-05-23,2.0
942,Bob,Marketing,96852.42,2019-05-23,
943,David Sr.,HR,,2021-07-01,10.0
944,Eve,Finance,50909.18,2020-01-15,4.0
945,Eve III,Marketing,67564.85,2021-07-01,2.0
946,Eve III,,117332.31,2019-05-23,2.0
947,Grace Sr.,Finance,40443.35,,4.0
948,Bob,HR,92311.22,2021-07-01,4.0
949,Bob III,,86316.01,2021-07-01,1.0
950,Bob,HR,112813.54,2020-01-15,
951,David Jr.,Marketing,68136.18,,4.0
952,Bob,Marketing,48423.99,2018-03-12,1.0
953,Alice,IT,35208.05,,4.0
954,Eve Sr.,,57523.79,,2.0
955,Bob III,Sales,63996.44,2020-01-15,3.0
956,Alice,Marketing,73161.5,2018-03-12,10.0
957,Alice Sr.,Marketing,39553.37,2019-05-23,3.0
958,Eve,Sales,76309.01,,4.0
959,Grace III,HR,88081.0,2020-01-15,
960,Eve,IT,77012.56,invalid_date,1.0
961,Alice III,Marketing,109298.56,2018-03-12,
962,Bob Sr.,Finance,65873.78,2021-07-01,4.0
963,Frank Sr.,,117343.2,2018-03-12,5.0
964,Eve Jr.,Sales,85346.31,invalid_date,1.0
965,Charlie,Marketing,87388.96,,3.0
966,Grace III,,45320.53,2018-03-12,4.0
967,Frank III,IT,54752.29,2020-01-15,
968,Frank III,Marketing,89431.37,,10.0
969,Alice Sr.,Finance,72147.21,invalid_date,3.0
970,Grace,IT,115969.13,invalid_date,4.0
971,Charlie,Finance,58675.95,invalid_date,3.0
972,Bob,IT,47965.23,,4.0
973,Alice,Finance,45246.99,2021-07-01,1.0
974,Grace III,Finance,115809.57,,5.0
975,Frank,HR,88767.37,,5.0
976,Alice III,Finance,53890.08,,4.0
977,Alice,Sales,100473.62,2019-05-23,
978,Alice,Finance,104934.85,2018-03-12,
979,David Jr.,Sales,,2018-03-12,1.0
980,Frank,HR,,2019-05-23,
981,David,Marketing,117430.75,invalid_date,5.0
982,Bob Jr.,Finance,72126.82,,4.0
983,Eve III,IT,57026.32,2019-05-23,1.0
984,Charlie Sr.,IT,44187.38,2020-01-15,4.0
985,Alice,Sales,95372.79,2021-07-01,1.0
986,Bob,IT,61543.16,2018-03-12,4.0
987,Eve,IT,87680.21,,3.0
988,Grace Jr.,Sales,51313.56,2020-01-15,5.0
989,Frank III,IT,37436.32,2021-07-01,
990,Eve Sr.,Finance,77151.4,2019-05-23,
991,Frank,IT,82280.23,2020-01-15,4.0
992,Bob Jr.,IT,110995.25,2019-05-23,4.0
993,Eve,IT,50017.11,2021-07-01,1.0
994,David Jr.,Finance,47901.7,2020-01-15,
995,Grace,Sales,61777.08,2021-07-01,10.0
996,David III,HR,49844.97,2020-01-15,
997,Alice,Finance,75845.26,2020-01-15,3.0
998,Charlie Sr.,Sales,54023.04,invalid_date,3.0
999,Eve,,105391.78,,
1000,David III,IT,63517.42,2020-01-15,5.0
1001,Frank III,,30579.2,invalid_date,4.0
1002,Frank,Marketing,115231.99,2018-03-12,5.0
1003,Grace,HR,101308.45,,2.0
1004,David,IT,112816.99,invalid_date,2.0
1005,David Jr.,,60667.44,2018-03-12,10.0
1006,Bob,IT,118569.71,2020-01-15,2.0
1007,Charlie Jr.,,58887.16,,
1008,Eve Sr.,,44843.47,2020-01-15,2.0
1009,Charlie,Marketing,,2019-05-23,5.0
1010,Frank,HR,86021.6,2019-05-23,5.0
1011,Frank,IT,107504.26,2020-01-15,
1012,David Jr.,Marketing,68780.33,2018-03-12,2.0
1013,Grace,HR,64766.94,2018-03-12,3.0
1014,Bob III,Sales,75153.25,invalid_date,2.0
1015,Frank Jr.,IT,78275.49,,
1016,Frank Jr.,Finance,36863.58,,5.0
1017,Bob Jr.,,110580.64,2021-07-01,1.0
1018,Alice,Sales,51954.06,2020-01-15,4.0
1019,Charlie III,HR,118766.49,,10.0
1020,Frank Jr.,Marketing,112838.61,,3.0
1021,Grace,Sales,,2018-03-12,1.0
1022,Charlie III,IT,112572.27,2021-07-01,2.0
1023,Eve Sr.,,100369.39,invalid_date,4.0
1024,Bob Sr.,Marketing,45013.56,2019-05-23,
1025,Eve III,HR,62752.54,2020-01-15,2.0
1026,Frank Sr.,IT,103545.32,2018-03-12,2.0
1027,Frank,IT,38992.81,2020-01-15,2.0
1028,Alice,Marketing,64067.51,,
1029,Eve III,HR,38163.2,,10.0
1030,Frank Sr.,Marketing,96961.03,2019-05-23,1.0
1031,Alice Jr.,HR,116594.4,2019-05-23,10.0
1032,Eve Sr.,IT,86385.23,2021-07-01,4.0
1033,Charlie,Finance,92241.05,2018-03-12,2.0
1034,Bob Sr.,,101205.44,2019-05-23,1.0
1035,Grace Jr.,Marketing,107160.38,2021-07-01,10.0
1036,Alice,Finance,30037.91,2019-05-23,3.0
1037,Charlie Jr.,HR,96446.92,invalid_date,3.0
1038,Bob III,,47794.53,2021-07-01,2.0
1039,Alice,Marketing,57584.68,,4.0
1040,Bob,IT,109814.54,2019-05-23,2.0
1041,Frank Sr.,HR,77773.02,,1.0
1042,Grace,Finance,43906.59,invalid_date,4.0
1043,David Jr.,IT,71747.79,2021-07-01,5.0
1044,Bob,,61798.18,2020-01-15,4.0
1045,Frank,Marketing,48815.08,2018-03-12,
1046,Grace Jr.,IT,56335.26,2018-03-12,1.0
1047,Bob,,70313.57,invalid_date,
1048,Charlie,Sales,110479.73,2018-03-12,5.0
1049,Eve III,Marketing,78005.15,2018-03-12,1.0
1050,Frank,HR,88172.38,2019-05-23,1.0
1051,Frank III,Finance,,invalid_date,2.0
1052,Charlie Jr.,Marketing,79142.71,2019-05-23,4.0
1053,David,Sales,82562.98,2018-03-12,10.0
1054,Alice,Marketing,88280.4,2019-05-23,
1055,Alice Jr.,HR,94103.75,2018-03-12,2.0
1056,Alice III,Marketing,113198.74,2019-05-23,5.0
1057,David Jr.,,117986.93,,4.0
1058,Charlie Jr.,Finance,98918.47,2021-07-01,2.0
1059,Charlie,IT,80454.65,invalid_date,4.0
1060,Eve,Marketing,36613.98,2020-01-15,1.0
1061,Alice Sr.,IT,47247.24,,
1062,Bob III,Finance,78959.64,2019-05-23,3.0
1063,Frank III,Marketing,38675.35,2021-07-01,10.0
1064,Eve,,36165.84,2019-05-23,3.0
1065,David,,41439.65,2021-07-01,
1066,Alice,Sales,,2018-03-12,1.0
1067,Grace III,Sales,50165.56,2021-07-01,4.0
1068,Bob Sr.,,,invalid_date,10.0
1069,Bob Sr.,Sales,109868.54,,1.0
1070,Charlie III,Sales,86718.77,,2.0
1071,David,,112562.9,invalid_date,3.0
1072,David Sr.,Marketing,87529.18,2019-05-23,
1073,Bob,IT,57604.28,2019-05-23,2.0
1074,David,HR,55833.49,2021-07-01,1.0
1075,Bob,IT,114176.29,invalid_date,5.0
1076,Grace,Marketing,80817.71,2021-07-01,4.0
1077,Bob,Sales,102174.44,,2.0
1078,Alice,IT,105980.05,2019-05-23,5.0
1079,David Sr.,Sales,46077.57,invalid_date,4.0
1080,Charlie III,IT,81056.83,2018-03-12,
1081,Alice,IT,96686.86,2019-05-23,
1082,David,,34948.07,,
1083,Grace III,Marketing,55390.52,2020-01-15,5.0
1084,Grace III,Marketing,74200.31,2021-07-01,5.0
1085,Grace,HR,118222.01,2019-05-23,1.0
1086,Frank III,,108470.25,2018-03-12,4.0
1087,Grace,,97890.38,invalid_date,3.0
1088,Frank Sr.,,47023.62,,2.0
1089,Grace Jr.,IT,104843.94,invalid_date,5.0
1090,Bob Sr.,Marketing,53871.31,invalid_date,4.0
1091,Eve,,115573.77,2018-03-12,4.0
1092,Eve,IT,73494.79,2021-07-01,10.0
1093,Bob,,62877.71,,10.0
1094,Charlie Sr.,HR,54565.79,2019-05-23,1.0
1095,Charlie Sr.,HR,46916.88,2019-05-23,1.0
1096,Eve III,IT,38419.5,2021-07-01,2.0
1097,Alice Sr.,HR,42166.15,invalid_date,3.0
1098,Eve Sr.,,66334.55,,5.0
1099,Frank III,Finance,89331.7,2020-01-15,2.0
1100,Bob Jr.,Finance,61886.77,invalid_date,3.0
1101,Charlie Sr.,HR,115182.44,2021-07-01,4.0
1102,Alice Jr.,Finance,102362.27,2018-03-12,
1103,Grace Jr.,Marketing,91898.18,2018-03-12,3.0
1104,Alice,Finance,43183.57,2019-05-23,1.0
1105,Bob,,,2019-05-23,1.0
1106,Bob,Marketing,84628.62,invalid_date,3.0
1107,Frank III,Sales,56189.88,2020-01-15,5.0
